id,left,top,right,bottom,Commonname,Validname,Family,Class,Order,RES,Type,OBJECTID,Id_2,Shape_Leng,Shape_Area,Area
116326.000000000000000,-18.500000000000000,67.500000000000000,-18.000000000000000,67.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.350000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1203.6640870259
116327.000000000000000,-18.500000000000000,67.000000000000000,-18.000000000000000,66.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.490000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1223.6614602588
116328.000000000000000,-18.500000000000000,66.500000000000000,-18.000000000000000,66.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.530000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1000.1318516298
116329.000000000000000,-18.500000000000000,66.000000000000000,-18.000000000000000,65.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.630000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,194.8912474321
116333.000000000000000,-18.500000000000000,64.000000000000000,-18.000000000000000,63.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.460000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1.6451865771
116334.000000000000000,-18.500000000000000,63.500000000000000,-18.000000000000000,63.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.870000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1289.1438019029
116335.000000000000000,-18.500000000000000,63.000000000000000,-18.000000000000000,62.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.710000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1424.0125592214
116336.000000000000000,-18.500000000000000,62.500000000000000,-18.000000000000000,62.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.630000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1447.9471394233
116337.000000000000000,-18.500000000000000,62.000000000000000,-18.000000000000000,61.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.480000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1471.7651519648
116338.000000000000000,-18.500000000000000,61.500000000000000,-18.000000000000000,61.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.400000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1495.4647673423
116339.000000000000000,-18.500000000000000,61.000000000000000,-18.000000000000000,60.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.380000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1519.0441694352
116340.000000000000000,-18.500000000000000,60.500000000000000,-18.000000000000000,60.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.350000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1542.5015556472
116341.000000000000000,-18.500000000000000,60.000000000000000,-18.000000000000000,59.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.350000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1565.8351370489
116342.000000000000000,-18.500000000000000,59.500000000000000,-18.000000000000000,59.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.580000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1589.0431385106
116343.000000000000000,-18.500000000000000,59.000000000000000,-18.000000000000000,58.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.860000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1612.1237988375
116344.000000000000000,-18.500000000000000,58.500000000000000,-18.000000000000000,58.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.850000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1635.0753708940
116345.000000000000000,-18.500000000000000,58.000000000000000,-18.000000000000000,57.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.810000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1657.8961217294
116346.000000000000000,-18.500000000000000,57.500000000000000,-18.000000000000000,57.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.720000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1680.5843326964
116347.000000000000000,-18.500000000000000,57.000000000000000,-18.000000000000000,56.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.710000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1703.1382995662
116348.000000000000000,-18.500000000000000,56.500000000000000,-18.000000000000000,56.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.700000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1725.5563326406
116349.000000000000000,-18.500000000000000,56.000000000000000,-18.000000000000000,55.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.690000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1747.8367568583
116350.000000000000000,-18.500000000000000,55.500000000000000,-18.000000000000000,55.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.740000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1769.9779118976
